Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,RE24,NameASCII,PlayerId,MLBAMID
"Jordan Holloway","MIA",13,10,0,0,0,0,0,0.6,0,0.25,0.1,0.1,0.1,0.08790553212165833,0.109,-52.35687271545358,-0.003513943280267995,-1.9431010729614429,1.209383487701416,-0.039956610567895276,-1.750999927520752,"Jordan Holloway",20631,656548
"Eduardo Rodriguez","BOS",32,6,0,0,0,0,0,0.5,0,0,0,0,0,0,0.03,-100,0,-1.6131196435319552,0.7256301045417786,-0.06836934646912879,-1.753999948501587,"Eduardo Rodriguez",13164,593958
"Yairo Muñoz","BOS",5,11,0,0,0,0,0,0.181818181,0,0.111111111,0.09090909,0.09090909,0.09090909,0.07991412011059848,0.148,-65.58641497046987,-0.008682136191055179,-2.2387570141909285,-0.8061035694554448,-0.26751377710031315,-1.762600064277649,"Yairo Munoz",16313,622168
"Cody Poteet","MIA",8,11,0,1,1,0,0,0.272727272,0,0.142857142,0.1,0.1,0.1,0.08790553212165833,0.132,-52.35687271545358,-0.00927147245965898,-2.1428173151089513,1.3303219079971313,-0.04449436629606754,-1.7769999504089355,"Cody Poteet",18769,547001
"Yadiel Hernandez","WSN",112,289,9,33,32,3,0.076124567,0.204152249,0.140151515,0.318181818,0.272727272,0.328719723,0.412878787,0.32040550539063084,0.312,98.81038046096785,-0.10964906495064497,-0.547325511069511,-6.74838924407959,0.2399554995766711,-1.7869998216629028,"Yadiel Hernandez",19334,628450
"Zach Reks","LAD",6,10,0,2,0,0,0,0.7,0,0,0,0,0,0,0.075,-100,0,-2.6320828192808845,0.34682413190603256,-0.19553787427142416,-1.7950000762939453,"Zach Reks",19667,676646
"Trey Mancini","BAL",147,616,21,77,71,0,0.082792207,0.232142857,0.176258993,0.30788804,0.255395683,0.326298701,0.431654676,0.3258875085442674,0.341,104.6430009446205,-2.5046816947869956,0.9970393066041128,-12.634289979934692,0.9504624117857445,-1.7990005016326904,"Trey Mancini",15149,641820
"Paul Campbell","MIA",16,5,0,0,0,0,0,0.4,0,0,0,0,0,0,0.039,-100,0,-1.33344913241161,0.604691743850708,-0.05626779887887367,-1.815999984741211,"Paul Campbell",22248,669294
"Phil Gosselin","LAA",104,373,7,40,47,4,0.064343163,0.217158176,0.101449275,0.321705426,0.260869565,0.313672922,0.36231884,0.29718630946673275,0.288,85.38761943764214,0.28492680937051773,-6.388238183458065,-8.050268411636353,-0.16570402005770757,-1.8222994804382324,"Phil Gosselin",10953,594838
"Alex Dickerson","SFG",111,312,13,37,38,1,0.073717948,0.243589743,0.187279152,0.273195876,0.233215547,0.304487179,0.420494699,0.3126295538577236,0.337,97.75614755542948,-0.5126982864458114,-1.4039412874245105,-6.829126358032227,0.22328158711549273,-1.8230003118515015,"Alex Dickerson",12649,543105
"Shane Bieber","CLE",16,6,0,0,0,0,0,0.5,0,0,0,0,0,0,0.017,-100,0,-1.5538924898730884,0.7256301045417786,-0.06243032532476492,-1.8329999446868896,"Shane Bieber",19427,669456
"Ashton Goudeau","- - -",16,6,0,0,0,0,0,0.666666666,0,0.5,0.166666666,0.166666666,0.166666666,0.14650922020276388,,-28.288275603849044,-0.003676469932543114,-0.9835848277849628,0.7256301045417786,-0.005696201342677426,-1.8459999561309814,"Ashton Goudeau",15139,623485
"Wyatt Mathisen","ARI",23,51,1,3,8,0,0.098039215,0.411764705,0.071428571,0.19047619,0.119047619,0.25490196,0.19047619,0.21857098153993196,0.27,32.780793054933994,0.11909319180995226,-4.2451687039941515,-1.5618575811386108,-0.4108539056973256,-1.8529996871948242,"Wyatt Mathisen",14555,621500
"Matt Peacock","ARI",35,17,0,3,2,1,0.058823529,0.235294117,0,0.333333333,0.25,0.294117647,0.25,0.24752575509688435,0.209,51.5989444596021,0.31529585155658424,-0.7321968320166565,2.0559520721435547,0.18988911610126266,-1.8579999208450317,"Matt Peacock",20339,676840
"Emmanuel Rivera","KCR",29,98,1,13,5,2,0.081632653,0.214285714,0.077777778,0.323529411,0.255555555,0.31632653,0.333333333,0.28907992766827956,0.317,77.70865429414133,0.655960866715759,-2.0186734933457733,-1.7927529215812683,-0.04533425198426905,-1.8610001802444458,"Emmanuel Rivera",19890,656896
"Ryan Lavarnway","CLE",9,30,0,2,0,0,0.033333333,0.333333333,0.107142857,0.388888888,0.25,0.275862068,0.357142857,0.2735474972889341,0.272,73.32859544658892,-0.1922653850633651,-1.1719114497284386,0.7349866777658463,0.05930694059610654,-1.8639999628067017,"Ryan Lavarnway",8879,543432
"John Curtiss","- - -",44,5,0,1,0,0,0,0.6,0,0,0,0,0,0,,-100,-0.017348352819681168,-1.3507974852312912,0.604691743850708,-0.05800741032144629,-1.8880000114440918,"John Curtiss",16128,595928
"José Rondón","STL",63,90,3,13,9,2,0.088888888,0.188888888,0.15,0.29032258,0.2625,0.322222222,0.4125,0.31626730693711175,0.297,98.75325391581724,0.5411997160408646,0.398353820467792,-0.9506593644618988,0.24717171505347285,-1.9019999504089355,"Jose Rondon",14140,602922
"Ross Stripling","TOR",24,6,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0.095,-100,0,-1.5976182635652194,0.7256301045417786,-0.0668149408004127,-1.90500009059906,"Ross Stripling",13273,548389
"Matt Harvey","BAL",28,6,0,0,0,0,0,0.5,0,0,0,0,0,0,0.027,-100,0,-1.5836854841338763,0.7256301045417786,-0.0654178270353463,-1.909999966621399,"Matt Harvey",11713,518774
"Aaron Hicks","NYY",32,126,4,13,14,0,0.111111111,0.238095238,0.138888889,0.22368421,0.194444444,0.293650793,0.333333333,0.27925146950615776,0.333,77.13876655875539,-0.3388436953537166,-3.8655740849315854,0.14463114738464355,0.05998406672725152,-1.949199914932251,"Aaron Hicks",5297,543305
"Brad Keller","KCR",26,7,0,0,0,0,0,0.428571428,0,0,0,0,0,0,0.08,-100,0,-1.8652941520378024,0.8465684652328491,-0.07809176819250409,-1.9529999494552612,"Brad Keller",15734,641745
"Kyle Muller","ATL",9,13,0,0,0,0,0.076923076,0.538461538,0,0.25,0.09090909,0.166666666,0.09090909,0.130897656083107,0.114,-25.34564417334881,-0.01885155076161027,-2.0932866059531383,1.5721986293792725,-0.008549966677216692,-1.9649999141693115,"Kyle Muller",20167,666205
"Brian O'Grady","SDP",32,61,2,8,9,0,0.13114754,0.278688524,0.176470588,0.181818181,0.156862745,0.266666666,0.333333333,0.26514791945616406,0.293,68.31572077133012,0.004332413198426366,-2.456153658549409,0.1917826235294342,-0.02199590807477211,-1.970999836921692,"Brian O'Grady",16729,657434
"Adrián Sanchez","WSN",16,38,0,5,1,0,0.078947368,0.105263157,0.057142857,0.29032258,0.257142857,0.315789473,0.314285714,0.27081387590717626,0.252,66.58001988887581,-0.3086744493339211,-1.9254027015043107,3.1665570586919785,0.25220229601467026,-1.9919997453689575,"Adrian Sanchez",11338,506703
"Deven Marrero","MIA",10,19,1,4,1,1,0.157894736,0.315789473,0.1875,0.222222222,0.1875,0.315789473,0.375,0.30735678421823603,0.181,90.26786167504576,0.18288739654235542,-0.05251404492568443,1.2772464156150818,0.18668299668098998,-2.013000011444092,"Deven Marrero",13325,571918
"Joey Lucchesi","NYM",11,11,0,1,0,0,0.09090909,0.636363636,0,0,0,0.09090909,0,0.0628833228891546,0.098,-63.77759396209986,-0.003422521287575364,-2.29689966143302,1.3303219079971313,-0.059945021211253474,-2.0230000019073486,"Joey Lucchesi",19320,664192
"Renato Núñez","DET",14,55,4,7,7,0,0.018181818,0.29090909,0.283018868,0.181818181,0.188679245,0.218181818,0.471698113,0.287305981462652,0.211,80.29429412017546,-0.03393289563246071,-1.3608895678838684,-2.7584526538848877,-0.2240155183501697,-2.068000078201294,"Renato Nunez",14503,600524
"Keegan Thompson","CHC",32,8,0,0,0,0,0,0.375,0,0.333333333,0.166666666,0.166666666,0.166666666,0.14650922020276388,0.176,-12.902124608142332,-0.003494962540571578,-1.1533400802601694,0.9675068259239197,0.008259230677123197,-2.069999933242798,"Keegan Thompson",19795,624522
"Reiver Sanmartin","CIN",2,6,0,0,0,0,0,0.833333333,0,0,0,0,0,0,0.016,-100,0,-1.634552192293323,0.7256301045417786,-0.07097215507791477,-2.0900001525878906,"Reiver Sanmartin",19754,665665
"Tucker Davidson","ATL",4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,-100,0,-1.6072427000629077,0.7256301045417786,-0.0682336873012517,-2.0969998836517334,"Tucker Davidson",19871,656353
"Carlos Hernández","KCR",24,4,0,0,0,0,0,1,0,0,0,0,0,0,0,-100,0,-1.06588237259303,0.48375341296195984,-0.044623867111654184,-2.0999999046325684,"Carlos Hernandez",22713,672578
"Danny Jansen","TOR",70,205,11,32,28,0,0.082926829,0.214634146,0.25,0.232558139,0.222826086,0.299019607,0.472826086,0.3288334742480633,0.333,104.7371722062378,-0.9046722066123039,0.28430927420746244,7.33929979801178,1.469111089157209,-2.133000135421753,"Danny Jansen",16535,643376
"Jesús Luzardo","- - -",25,20,0,1,0,0,0.2,0.3,0,0,0,0.210526315,0,0.14562453721698962,0.195,-14.107105830450706,-0.052224610932171345,-2.9588752296203,2.418767027556896,0.013150386186524698,-2.1380000710487366,"Jesus Luzardo",19959,666200
"Roman Quinn","PHI",28,62,0,8,2,4,0.096774193,0.306451612,0.115384615,0.272727272,0.173076923,0.306451612,0.288461538,0.2750412235336919,0.286,69.19046557724971,0.23477222421206534,-2.1970065811099277,2.268392836675048,0.21558459109693262,-2.159299850463867,"Roman Quinn",13546,596451
"Jeff Mathis","ATL",3,9,0,0,0,0,0,0.555555555,0,0,0,0,0,0,0.063,-100,0,-2.4108640500943617,0.28942933678627014,-0.18247208933623185,-2.1649999618530273,"Jeff Mathis",3448,425772
"Isiah Kiner-Falefa","TEX",158,677,8,74,53,20,0.041358936,0.132939438,0.086614173,0.304267161,0.270866141,0.312130177,0.357480314,0.2926923720171614,0.292,83.95441140712525,3.289109793258831,-10.010729035119818,2.9939558506011963,1.6234589584361774,-2.1870005130767822,"Isiah Kiner-Falefa",16512,643396
"Cam Gallagher","KCR",48,124,1,9,7,0,0.064516129,0.161290322,0.080357142,0.29347826,0.25,0.297520661,0.330357142,0.27644869364982794,0.275,69.1727850416907,-0.5789971344638616,-5.25912838388729,8.452294111251831,0.7464238035858868,-2.1989998817443848,"Cam Gallagher",12981,595956
"Sam Long","SFG",12,11,0,0,0,0,0,0.363636363,0,0.166666666,0.1,0.1,0.1,0.08790553212165833,0.204,-48.295440690536815,-0.003590631458791904,-2.0802617742174707,1.3303219079971313,-0.03822159009291795,-2.2009999752044678,"Sam Long",25379,669674
"Mitch Moreland","OAK",81,252,10,28,30,0,0.071428571,0.23015873,0.187772926,0.25609756,0.227074235,0.285714285,0.414847161,0.2998321382772355,0.297,93.55230835315808,-1.1659032669849694,-3.1552333818264717,-6.578911989927292,-0.10988889626946086,-2.2029991149902344,"Mitch Moreland",3086,519048
"Joshua Palacios","TOR",13,42,0,7,4,0,0.071428571,0.261904761,0,0.28,0.2,0.292682926,0.2,0.23591224013305293,0.302,41.94334667633034,0.2897231848910451,-2.6956824235450108,-0.34620046615600586,-0.1606581571579776,-2.234999895095825,"Joshua Palacios",19818,641943
"Taylor Widener","ARI",23,18,0,1,0,0,0.055555555,0.611111111,0,0.2,0.0625,0.117647058,0.0625,0.09239834547042847,0.076,-49.2207381955806,-0.18615506635978818,-3.605547395888538,2.1768903732299805,-0.08274815979737349,-2.241999864578247,"Taylor Widener",19266,642203
"Monte Harrison","MIA",9,11,0,0,0,0,0,0.272727272,0.1,0.285714285,0.2,0.2,0.3,0.21207018494606017,0.205,28.33963942827934,-0.17884873622097075,-1.1823522976657324,0.9804098699241877,0.01672902247455885,-2.2929999828338623,"Monte Harrison",17216,656509
"Andrés Giménez","CLE",68,210,5,23,16,11,0.052380952,0.257142857,0.132978723,0.272727272,0.218085106,0.28229665,0.351063829,0.2773536172780124,0.268,75.90067530343045,1.9498133333399892,-4.2463980386413755,3.8975898027420044,0.6868610966232167,-2.3231005668640137,"Andres Gimenez",19950,665926
"Khris Davis","- - -",42,114,3,11,10,0,0.087719298,0.271929824,0.156862746,0.257142857,0.205882352,0.271929824,0.362745098,0.274224529140874,0.311,73.69334618342272,-0.8980022347532213,-4.569747281789281,-3.3220499865710735,-0.39949752367077745,-2.3670000433921814,"Khris Davis",9112,501981
"Andrew Velazquez","NYY",28,68,1,11,6,4,0.014705882,0.338235294,0.134328358,0.325581395,0.223880597,0.235294117,0.358208955,0.2521220244028989,0.256,58.80537205789555,0.4889234430156648,-2.9407403936783036,-2.1029648780822754,-0.27202110252452,-2.3960001468658447,"Andrew Velazquez",14196,623205
"Nick Neidert","MIA",8,12,0,0,0,0,0.083333333,0.416666666,0,0,0,0.083333333,0,0.05764304598172506,0.124,-72.02492658376627,-0.03682281472720206,-2.664789595400398,1.4512602090835571,-0.08134645783456368,-2.4160001277923584,"Nick Neidert",18699,663734
"Colton Welker","COL",19,40,0,7,2,0,0.075,0.275,0.027027027,0.269230769,0.189189189,0.25,0.216216216,0.2147782027721405,0.297,16.08078318731205,-0.3236236220691353,-4.596975521771235,-0.26074807345867157,-0.3526411468227672,-2.4190001487731934,"Colton Welker",19961,666213
"Ryan Vilade","COL",3,7,0,0,0,0,0.142857142,0.142857142,0,0,0,0.142857142,0,0.09881665025438581,0.331,-59.28440825883248,-0.003422521287575364,-1.422867459333116,0.004261970520019531,-0.11871910098414644,-2.4210000038146973,"Ryan Vilade",22165,668723
"Aaron Sanchez","SFG",9,10,0,0,0,0,0,0.7,0,0,0,0,0,0,0.052,-100,0,-2.6151939921953895,1.209383487701416,-0.1073509358346149,-2.441999912261963,"Aaron Sanchez",11490,592717
"Jeff Hoffman","CIN",32,16,0,1,1,0,0,0.1875,0,0.166666666,0.133333333,0.133333333,0.133333333,0.1172073761622111,0.228,-37.81848880837899,0.18126702262088656,-2.6259417351916126,1.9350136518478394,-0.01549559175181131,-2.442999839782715,"Jeff Hoffman",17432,656546
"Raimel Tapia","COL",133,533,6,69,50,20,0.075046904,0.131332082,0.098562628,0.306024096,0.273100616,0.327067669,0.371663244,0.3047009746983366,0.273,74.52297177863967,5.481385988648981,-11.805756875506212,-1.155348539352417,0.4921150897530816,-2.460299491882324,"Raimel Tapia",14350,606132
"Jon Berti","MIA",85,271,4,35,19,8,0.11808118,0.22509225,0.103004292,0.264705882,0.210300429,0.311111111,0.313304721,0.28221898586661726,0.302,73.93042099603917,1.4512761745136231,-7.542675559992169,0.8231684528291225,0.23722403477753418,-2.4708993434906006,"Jon Berti",12037,542932
"Carlos Carrasco","NYM",12,19,0,0,0,0,0,0.526315789,0,0,0,0,0,0,0.065,-100,0,-4.949997933449286,2.2978286743164062,-0.2020745128686228,-2.48799991607666,"Carlos Carrasco",6632,471911
"Taylor Motter","- - -",16,29,0,5,1,0,0.103448275,0.275862068,0.115384615,0.277777777,0.192307692,0.275862068,0.307692307,0.25937726374330194,0.236,49.133922163888585,-0.02220909984316677,-1.940497745779749,0.8894321508705616,-0.00737693877465918,-2.490999937057495,"Taylor Motter",12399,600301
"John Nogowski","- - -",52,143,1,14,14,0,0.083916083,0.153846153,0.07751938,0.271028037,0.232558139,0.3006993,0.310077519,0.2731454018112663,0.279,67.62472289344034,-2.073464364511892,-7.967283109769381,-3.54969026055187,-0.6741428613444285,-2.507000207901001,"John Nogowski",16852,596056
"Kevin Padlo","- - -",10,15,0,1,0,0,0.133333333,0.6,0.076923077,0.25,0.076923076,0.2,0.153846153,0.175005308787028,0.171,9.745493079937386,-0.008954958757385612,-1.6780140365793317,0.7011844459921122,-0.04639203560770669,-2.517000049352646,"Kevin Padlo",16593,656821
"Nabil Crismatt","SDP",45,11,0,0,0,0,0,0.545454545,0,0,0,0,0,0,0.049,-100,0,-2.85684765504961,1.3303219079971313,-0.11609397938991811,-2.609999895095825,"Nabil Crismatt",17732,622503
"Trent Giambrone","CHC",5,13,0,0,0,0,0,0.307692307,0,0.222222222,0.153846153,0.153846153,0.153846153,0.13523928018716666,0.113,-20.226631467706884,-0.006911161370226182,-1.9966280001882466,-0.467754065990448,-0.203414382319325,-2.627000093460083,"Trent Giambrone",19250,623508
"Jason Vosler","SFG",41,82,3,12,9,2,0.085365853,0.25609756,0.178082192,0.2,0.178082191,0.25609756,0.356164383,0.26089760035644344,0.296,64.13475757869482,-0.44122388516552746,-4.18521549630907,-2.974410278722644,-0.44227308160440876,-2.6579999923706055,"Jason Vosler",16686,613564
"Alex Blandino","CIN",43,82,0,9,5,1,0.097560975,0.341463414,0.057142857,0.333333333,0.2,0.31707317,0.257142857,0.27047075149489613,0.256,61.789729371190475,-0.046035637613385916,-4.0348259826859,-0.24609211087226868,-0.15360977883644616,-2.684499740600586,"Alex Blandino",16271,607468
"Seby Zavala","CHW",37,104,5,15,15,0,0.057692307,0.394230769,0.193548388,0.255319148,0.182795698,0.24,0.376344086,0.26541262269020083,0.219,64.80893989188164,0.21374082192778587,-4.267184909644054,0.10333251953125,-0.06004993416765217,-2.6999998092651367,"Seby Zavala",18887,664874
"Daz Cameron","DET",35,115,4,16,13,6,0.086956521,0.330434782,0.165048543,0.262295081,0.194174757,0.278260869,0.3592233,0.28056474820427274,0.284,75.73873877144709,2.1860441437456757,-1.2299197455428894,-3.5707244277000427,-0.08609386779511627,-2.743000030517578,"Daz Cameron",18353,663662
"Yan Gomes","- - -",103,375,14,49,52,0,0.050666666,0.208,0.169054441,0.286821705,0.252148997,0.301333333,0.421203438,0.30824786328500314,0.341,93.78717714998169,0.3654429577291012,-2.4313926386651343,12.005061715841293,2.231230884532142,-2.746999979019165,"Yan Gomes",9627,543228
"Kole Calhoun","ARI",51,182,5,17,17,1,0.082417582,0.225274725,0.138554216,0.280991735,0.234939759,0.296703296,0.373493975,0.292290944319505,0.291,80.69252748462362,-1.2446686199400574,-5.718133757724519,-3.496214270591736,-0.31213951943919405,-2.783600330352783,"Kole Calhoun",11200,594777
"Adam Haseley","PHI",9,21,0,2,0,0,0,0.19047619,0.047619048,0.235294117,0.19047619,0.19047619,0.238095238,0.1847053567568461,0.193,10.479800306982625,-0.005703651579096913,-2.3989509699342513,-1.788028322160244,-0.34925463401267015,-2.807000160217285,"Adam Haseley",19878,656514
"Trevor Cahill","PIT",9,9,0,0,0,0,0,0.444444444,0,0.2,0.111111111,0.111111111,0.111111111,0.09767281346850926,0.099,-46.922147101022176,-0.003422521287575364,-1.6867825854117213,1.0884451866149902,-0.029743035228587844,-2.8569998741149902,"Trevor Cahill",6249,502239
"Reiss Knehr","SDP",12,8,0,0,0,0,0,0.625,0,0,0,0,0,0,0.036,-100,0,-2.0777073854906254,0.9675068259239197,-0.08443198664090618,-2.8570001125335693,"Reiss Knehr",21541,663753
"Chase De Jong","PIT",10,15,0,1,0,0,0,0.333333333,0.083333333,0.142857142,0.083333333,0.083333333,0.166666666,0.10347054402033488,0.123,-43.15411309747089,-0.0009078167495317757,-2.7345541929456094,1.814075231552124,-0.04187559173204841,-2.865999698638916,"Chase De Jong",15036,608328
"Dustin Fowler","PIT",18,46,0,3,2,1,0.065217391,0.434782608,0.024390244,0.318181818,0.170731707,0.239130434,0.195121951,0.2024578387322633,0.183,21.179247871960737,0.006056202109903097,-4.609729635515857,-0.51380854845047,-0.35912549860780846,-2.881999969482422,"Dustin Fowler",17098,641583
"Mitch White","LAD",21,16,0,1,0,0,0.0625,0.6875,0,0,0,0.0625,0,0.04323228448629379,0.061,-78.65590689462087,-0.006866626441478729,-3.6458880001762255,1.9350136518478394,-0.11777101880927437,-2.88700008392334,"Mitch White",19225,669952
"Mason Williams","NYM",17,37,1,3,1,0,0.108108108,0.243243243,0.121212121,0.260869565,0.212121212,0.297297297,0.333333333,0.2699608720011181,0.252,70.80528108721487,-0.5256837997585535,-1.900843910228385,0.2525376081466675,-0.040900979639966216,-2.890000343322754,"Mason Williams",11859,592863
"Luis Guillorme","NYM",69,156,1,13,5,0,0.147435897,0.147435897,0.045454545,0.314814814,0.265151515,0.374193548,0.31060606,0.3105112466157651,0.302,97.15959145726478,-0.8808975042775273,-1.444993026636483,1.2037702798843384,0.5002388098286957,-2.8999998569488525,"Luis Guillorme",16451,641645
"Justin Steele","CHC",20,13,0,3,0,0,0,0.307692307,0,0.222222222,0.153846153,0.153846153,0.153846153,0.13523928018716666,0.199,-20.226631467706884,-0.4353620861656964,-2.425078924983717,1.5721986293792725,-0.041820544048025876,-2.944000005722046,"Justin Steele",17312,657006
"Wade LeBlanc","- - -",18,13,0,0,0,0,0,0.23076923,0,0,0,0,0,0,,-100,0,-3.4223777255805534,1.5721986293792725,-0.14182498961210252,-2.950000047683716,"Wade LeBlanc",5221,453281
"Garrett Stubbs","HOU",18,38,0,2,3,0,0.052631578,0.184210526,0.058823529,0.222222222,0.176470588,0.222222222,0.235294117,0.20508187346988255,0.212,25.8416701372138,0.17971476772800088,-3.2704957413532454,0.4365210779942572,-0.15355938977446554,-2.950000047683716,"Garrett Stubbs",18067,596117
"David Peterson","NYM",16,20,0,2,0,0,0,0.5,0.0625,0.166666666,0.0625,0.117647058,0.125,0.11550464700250064,0.114,-29.57818838459395,0.07910171872936189,-3.2201020782342242,2.418766975402832,-0.013119830910580416,-2.9529998302459717,"David Peterson",20302,656849
"Romy Gonzalez","CHW",10,33,0,4,2,0,0.03030303,0.333333333,0.09375,0.38095238,0.25,0.272727272,0.34375,0.2670282649271416,0.265,65.90075015152195,0.22313451627269387,-1.1545850350436377,-0.19400208070874214,-0.021798312066634375,-2.954400062561035,"Romy Gonzalez",21562,663853
"Mike Ford","NYY",22,72,3,6,5,0,0.152777777,0.319444444,0.15,0.147058823,0.133333333,0.277777777,0.283333333,0.2542807098845361,0.315,60.26415724083982,-0.1763015352189541,-3.6791147664193717,-0.6353946924209595,-0.18515147264715412,-2.9630000591278076,"Mike Ford",15585,645801
